Unique ID,Typ,Title,CE Start Date,CE End Date,AH Start Date,AH End Date,Date photograph taken,Date Qualif.,Medium,Technique,Measurements,Artist,Orig. Location,Collection,Inventory #,Folder,Photographer,Copyright for Photo,Image Quality,Image Rights,Published in,Notes
XX_WC_6704062,Image,"Cephalanthera longifolia - Samandag, Hatay, Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,6704062,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/1/18/Cephalanthera_longifolia_-_Samandag%2C_Hatay%2C_Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Cephalanthera_longifolia"" title=""Cephalanthera longifolia"">Cephalanthera longifolia</a></i>, Samandağ, Hatay province, Turkey"
XX_WC_6714392,Image,"Anacamptis syriaca - infl - Samandag, Hatay, Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,6714392,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/c/c2/Anacamptis_syriaca_-_infl_-_Samandag%2C_Hatay%2C_Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Anacamptis_syriaca"" class=""mw-redirect"" title=""Anacamptis syriaca"">Anacamptis syriaca</a></i> or <a href=""//commons.wikimedia.org/wiki/Anacamptis_morio_subsp._syriaca"" title=""Anacamptis morio subsp. syriaca""><i>Anacamptis morio</i> subsp. <i>syriaca</i> </a><br> <a href=""https://en.wikipedia.org/wiki/Samanda%C4%9F"" class=""extiw"" title=""en:Samandağ"">Samandağ</a>, <a href=""https://en.wikipedia.org/wiki/Hatay_province"" class=""extiw"" title=""en:Hatay province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_6714455,Image,"Anacamptis syriaca - flower - Samandag, Hatay, Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,6714455,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/5/53/Anacamptis_syriaca_-_flower_-_Samandag%2C_Hatay%2C_Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Anacamptis_syriaca"" class=""mw-redirect"" title=""Anacamptis syriaca"">Anacamptis syriaca</a></i> or <a href=""//commons.wikimedia.org/wiki/Anacamptis_morio_subsp._syriaca"" title=""Anacamptis morio subsp. syriaca""><i>Anacamptis morio</i> subsp. <i>syriaca</i> </a><br> <a href=""https://en.wikipedia.org/wiki/Samanda%C4%9F"" class=""extiw"" title=""en:Samandağ"">Samandağ</a>, <a href=""https://en.wikipedia.org/wiki/Hatay_province"" class=""extiw"" title=""en:Hatay province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_6714475,Image,"Anacamptis syriaca - fl side - Samandag, Hatay, Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,6714475,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/c/cd/Anacamptis_syriaca_-_fl_side_-_Samandag%2C_Hatay%2C_Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Anacamptis_syriaca"" class=""mw-redirect"" title=""Anacamptis syriaca"">Anacamptis syriaca</a></i> or <a href=""//commons.wikimedia.org/wiki/Anacamptis_morio_subsp._syriaca"" title=""Anacamptis morio subsp. syriaca""><i>Anacamptis morio</i> subsp. <i>syriaca</i> </a><br> <a href=""https://en.wikipedia.org/wiki/Samanda%C4%9F"" class=""extiw"" title=""en:Samandağ"">Samandağ</a>, <a href=""https://en.wikipedia.org/wiki/Hatay_province"" class=""extiw"" title=""en:Hatay province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_8328347,Image,"Ophrys umbilicata 04 - Çevlik, Hatay prov. Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,8328347,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ophrys_umbilicata_04_-_%C3%87evlik%2C_Hatay_prov._Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Ophrys_umbilicata"" title=""Ophrys umbilicata"">Ophrys umbilicata</a></i> <br> <a href=""//commons.wikimedia.org/w/index.php?title=%C3%87evlik&amp;action=edit&amp;redlink=1"" class=""new"" title=""Çevlik (page does not exist)"">Çevlik</a>, <a href=""//commons.wikimedia.org/wiki/Category:Hatay_Province"" title=""Category:Hatay Province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_8328446,Image,"Ophrys umbilicata 01 - Çevlik, Hatay prov. Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,8328446,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/5/5b/Ophrys_umbilicata_01_-_%C3%87evlik%2C_Hatay_prov._Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Ophrys_umbilicata"" title=""Ophrys umbilicata"">Ophrys umbilicata</a></i> <br> <a href=""//commons.wikimedia.org/w/index.php?title=%C3%87evlik&amp;action=edit&amp;redlink=1"" class=""new"" title=""Çevlik (page does not exist)"">Çevlik</a>, <a href=""//commons.wikimedia.org/wiki/Category:Hatay_Province"" title=""Category:Hatay Province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_8328481,Image,"Ophrys umbilicata 03 - Çevlik, Hatay prov. Turkey.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,8328481,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/d/d2/Ophrys_umbilicata_03_-_%C3%87evlik%2C_Hatay_prov._Turkey.jpg,,,"<i><a href=""//commons.wikimedia.org/wiki/Ophrys_umbilicata"" title=""Ophrys umbilicata"">Ophrys umbilicata</a></i> <br> <a href=""//commons.wikimedia.org/w/index.php?title=%C3%87evlik&amp;action=edit&amp;redlink=1"" class=""new"" title=""Çevlik (page does not exist)"">Çevlik</a>, <a href=""//commons.wikimedia.org/wiki/Category:Hatay_Province"" title=""Category:Hatay Province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_8549299,Image,Ophrys speculum 1- Samandag Hatay Turkey.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,8549299,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/b/b5/Ophrys_speculum_1-_Samandag_Hatay_Turkey.jpg,,,"<p><i><a href=""//commons.wikimedia.org/wiki/Ophrys_speculum"" title=""Ophrys speculum"">Ophrys speculum</a></i><br>  
</p>
<a href=""https://en.wikipedia.org/wiki/Samanda%C4%9F"" class=""extiw"" title=""en:Samandağ"">Samandağ</a>, <a href=""https://en.wikipedia.org/wiki/Hatay_province"" class=""extiw"" title=""en:Hatay province"">Hatay province</a>, <a href=""//commons.wikimedia.org/wiki/Turkey"" class=""mw-redirect"" title=""Turkey"">Turkey</a>"
XX_WC_8549330,Image,Ophrys speculum 2- Samandag Hatay Turkey.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,Wikimedia Commons,8549330,,"<a href=""//commons.wikimedia.org/wiki/User:Maarten_Sepp"" title=""User:Maarten Sepp"">Maarten Sepp</a>",,https://upload.wikimedia.org/wikipedia/commons/c/cf/Ophrys_speculum_2-_Samandag_Hatay_Turkey.jpg,,,"<p><i><a href=""//commons.wikimedia.org/wiki/Ophrys_speculum"" title=""Ophrys speculum"">Ophrys speculum</a></i><br>  
</p>
Samandağ, Hatay province, Turkey"
XX_WC_22514753,Image,Hatay Devleti icra heyeti.jpg,,,,,,,,,,"Unknown author<span style=""display: none;"">Unknown author</span>",,Wikimedia Commons,22514753,,"Unknown author<span style=""display: none;"">Unknown author</span>",,https://upload.wikimedia.org/wikipedia/commons/6/6c/Hatay_Devleti_icra_heyeti.jpg,,,"Hatay state cabinet members ftom September 7, 1938, to June 29, 1939. Cemil Yurtman (Justice), Cemal Baki (Finance), Kemal Alpar (Agriculture), Faik Türkmen (Education, Health, Culture), Abdurrahman Melek (Mid. Prime Minister)"
